id1	id2	boundary
2428	2456	4000.00000
2428	2483	4000.00000
2429	2456	4000.00000
2429	2457	4000.00000
2429	2484	4000.00000
2430	2457	4000.00000
2430	2458	4000.00000
2430	2485	4000.00000
2431	2458	4000.00000
2431	2459	4000.00000
2431	2486	4000.00000
2432	2459	4000.00000
2432	2460	4000.00000
2432	2487	4000.00000
2433	2460	4000.00000
2433	2461	4000.00000
2433	2488	4000.00000
2434	2461	4000.00000
2434	2462	4000.00000
2434	2489	4000.00000
2435	2462	4000.00000
2435	2463	4000.00000
2435	2490	4000.00000
2436	2463	4000.00000
2436	2464	4000.00000
2436	2491	4000.00000
2437	2464	4000.00000
2437	2465	4000.00000
2437	2492	4000.00000
2440	2467	4000.00000
2440	2468	4000.00000
2440	2495	4000.00000
2441	2468	4000.00000
2441	2469	4000.00000
2441	2496	4000.00000
2442	2442	16000.00000
2442	2469	4000.00000
2455	2482	4000.00000
2455	2483	4000.00000
2455	2510	4000.00000
2456	2483	4000.00000
2456	2484	4000.00000
2456	2511	4000.00000
2457	2484	4000.00000
2457	2485	4000.00000
2457	2512	4000.00000
2458	2485	4000.00000
2458	2486	4000.00000
2458	2513	4000.00000
2459	2486	4000.00000
2459	2487	4000.00000
2459	2514	4000.00000
2460	2487	4000.00000
2460	2488	4000.00000
2460	2515	4000.00000
2461	2488	4000.00000
2461	2489	4000.00000
2461	2516	4000.00000
2462	2489	4000.00000
2462	2490	4000.00000
2462	2517	4000.00000
2463	2463	4000.00000
2463	2490	4000.00000
2463	2491	4000.00000
2464	2491	4000.00000
2464	2492	4000.00000
2464	2519	4000.00000
2465	2465	12000.00000
2465	2492	4000.00000
2467	2467	12000.00000
2467	2495	4000.00000
2468	2468	4000.00000
2468	2495	4000.00000
2468	2496	4000.00000
2469	2469	4000.00000
2469	2496	4000.00000
2469	2524	4000.00000
2482	2482	12000.00000
2482	2510	4000.00000
2483	2510	4000.00000
2483	2511	4000.00000
2483	2538	4000.00000
2484	2511	4000.00000
2484	2512	4000.00000
2484	2539	4000.00000
2485	2512	4000.00000
2485	2513	4000.00000
2485	2540	4000.00000
2486	2513	4000.00000
2486	2514	4000.00000
2486	2541	4000.00000
2487	2514	4000.00000
2487	2515	4000.00000
2487	2542	4000.00000
2488	2515	4000.00000
2488	2516	4000.00000
2488	2543	4000.00000
2489	2516	4000.00000
2489	2517	4000.00000
2489	2544	4000.00000
2490	2490	4000.00000
2490	2517	4000.00000
2490	2545	4000.00000
2491	2491	4000.00000
2491	2519	4000.00000
2491	2546	4000.00000
2492	2492	4000.00000
2492	2519	4000.00000
2492	2547	4000.00000
2495	2495	12000.00000
2496	2496	8000.00000
2496	2524	4000.00000
2510	2510	4000.00000
2510	2538	4000.00000
2510	2565	4000.00000
2511	2538	4000.00000
2511	2539	4000.00000
2511	2566	4000.00000
2512	2539	4000.00000
2512	2540	4000.00000
2512	2567	4000.00000
2513	2540	4000.00000
2513	2541	4000.00000
2513	2568	4000.00000
2514	2541	4000.00000
2514	2542	4000.00000
2514	2569	4000.00000
2515	2542	4000.00000
2515	2543	4000.00000
2515	2570	4000.00000
2516	2543	4000.00000
2516	2544	4000.00000
2516	2571	4000.00000
2517	2544	4000.00000
2517	2545	4000.00000
2517	2572	4000.00000
2519	2546	4000.00000
2519	2547	4000.00000
2519	2574	4000.00000
2524	2524	16000.00000
2538	2565	4000.00000
2538	2566	4000.00000
2538	2593	4000.00000
2539	2566	4000.00000
2539	2567	4000.00000
2539	2594	4000.00000
2540	2567	4000.00000
2540	2568	4000.00000
2540	2595	4000.00000
2541	2568	4000.00000
2541	2569	4000.00000
2541	2596	4000.00000
2542	2569	4000.00000
2542	2570	4000.00000
2542	2597	4000.00000
2543	2570	4000.00000
2543	2571	4000.00000
2543	2598	4000.00000
2544	2571	4000.00000
2544	2572	4000.00000
2544	2599	4000.00000
2545	2545	4000.00000
2545	2572	4000.00000
2545	2573	4000.00000
2545	2600	4000.00000
2546	2546	4000.00000
2546	2573	4000.00000
2546	2574	4000.00000
2546	2601	4000.00000
2547	2547	8000.00000
2547	2574	4000.00000
2547	2602	4000.00000
2565	2565	8000.00000
2565	2593	4000.00000
2565	2620	4000.00000
2566	2593	4000.00000
2566	2594	4000.00000
2566	2621	4000.00000
2567	2594	4000.00000
2567	2595	4000.00000
2567	2622	4000.00000
2568	2595	4000.00000
2568	2596	4000.00000
2568	2623	4000.00000
2569	2596	4000.00000
2569	2597	4000.00000
2569	2624	4000.00000
2570	2597	4000.00000
2570	2598	4000.00000
2570	2625	4000.00000
2571	2598	4000.00000
2571	2599	4000.00000
2571	2626	4000.00000
2572	2599	4000.00000
2572	2600	4000.00000
2572	2627	4000.00000
2573	2573	4000.00000
2573	2600	4000.00000
2573	2601	4000.00000
2573	2628	4000.00000
2574	2601	4000.00000
2574	2602	4000.00000
2574	2629	4000.00000
2593	2620	4000.00000
2593	2621	4000.00000
2593	2648	4000.00000
2594	2621	4000.00000
2594	2622	4000.00000
2594	2649	4000.00000
2595	2622	4000.00000
2595	2623	4000.00000
2595	2650	4000.00000
2596	2623	4000.00000
2596	2624	4000.00000
2596	2651	4000.00000
2597	2624	4000.00000
2597	2625	4000.00000
2597	2652	4000.00000
2598	2625	4000.00000
2598	2626	4000.00000
2598	2653	4000.00000
2599	2626	4000.00000
2599	2627	4000.00000
2599	2654	4000.00000
2600	2600	4000.00000
2600	2627	4000.00000
2600	2628	4000.00000
2601	2628	4000.00000
2601	2629	4000.00000
2601	2656	4000.00000
2602	2602	8000.00000
2602	2629	4000.00000
2602	2657	4000.00000
2620	2620	12000.00000
2620	2648	4000.00000
2621	2621	4000.00000
2621	2648	4000.00000
2621	2649	4000.00000
2622	2622	4000.00000
2622	2649	4000.00000
2622	2650	4000.00000
2623	2650	4000.00000
2623	2651	4000.00000
2623	2678	4000.00000
2624	2651	4000.00000
2624	2652	4000.00000
2624	2679	4000.00000
2625	2652	4000.00000
2625	2653	4000.00000
2625	2680	4000.00000
2626	2653	4000.00000
2626	2654	4000.00000
2626	2681	4000.00000
2627	2627	8000.00000
2627	2654	4000.00000
2628	2628	4000.00000
2628	2656	4000.00000
2628	2683	4000.00000
2629	2656	4000.00000
2629	2657	4000.00000
2629	2684	4000.00000
2648	2648	12000.00000
2649	2649	12000.00000
2650	2650	8000.00000
2650	2678	4000.00000
2651	2651	4000.00000
2651	2678	4000.00000
2651	2679	4000.00000
2652	2679	4000.00000
2652	2680	4000.00000
2652	2707	4000.00000
2653	2680	4000.00000
2653	2681	4000.00000
2653	2708	4000.00000
2654	2654	4000.00000
2654	2681	4000.00000
2654	2709	4000.00000
2656	2656	4000.00000
2656	2683	4000.00000
2656	2684	4000.00000
2657	2657	12000.00000
2657	2684	4000.00000
2678	2678	12000.00000
2679	2679	8000.00000
2679	2707	4000.00000
2680	2707	4000.00000
2680	2708	4000.00000
2680	2735	4000.00000
2681	2708	4000.00000
2681	2709	4000.00000
2681	2736	4000.00000
2683	2683	16000.00000
2684	2684	12000.00000
2707	2707	4000.00000
2707	2735	4000.00000
2707	2762	4000.00000
2708	2735	4000.00000
2708	2736	4000.00000
2708	2763	4000.00000
2709	2709	12000.00000
2709	2736	4000.00000
2735	2735	4000.00000
2735	2762	4000.00000
2735	2763	4000.00000
2736	2736	4000.00000
2736	2763	4000.00000
2736	2791	4000.00000
2762	2762	16000.00000
2763	2763	8000.00000
2763	2791	4000.00000
2791	2791	16000.00000
